Season,Round,Circuit,Driver,LapNumber,LapTime_s,Compound,TyreLife,IsPit,Label,anomaly_score,error_Speed,error_Throttle,error_Brake,error_RPM,error_nGear,dominant_channel,elevated_channels,failure_mode
2024,21,São Paulo Grand Prix,ZHO,68,83.33,INTERMEDIATE,37,False,normal,0.015570873394608498,0.001541981939226389,0.017678063362836838,0.04832636937499046,0.006715037394315004,0.0035929265432059765,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,HUL,4,87.959,INTERMEDIATE,4,False,normal,0.014199350960552692,0.003816119162365794,0.02349063940346241,0.02621833048760891,0.011877881363034248,0.005593774374574423,Brake,"['Speed', 'Throttle', 'RPM']",power_unit
2024,21,São Paulo Grand Prix,LAW,15,85.154,INTERMEDIATE,18,False,normal,0.0139567069709301,0.0013118829810991883,0.017917312681674957,0.03976468741893768,0.006572127807885408,0.004217518027871847,Brake,['Brake'],brake_system
2024,21,São Paulo Grand Prix,LAW,26,92.246,INTERMEDIATE,29,False,normal,0.014524371363222599,0.007145311217755079,0.026179499924182892,0.01356712356209755,0.016857536509633064,0.008872395381331444,Throttle,"['Speed', 'Throttle', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,LAW,34,99.368,INTERMEDIATE,5,False,normal,0.015247744508087635,0.002294557634741068,0.019631894305348396,0.04199083894491196,0.007618613075464964,0.004702824633568525,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,OCO,29,100.823,INTERMEDIATE,31,False,normal,0.020570700988173485,0.002464315854012966,0.029690852388739586,0.0556333102285862,0.009414640255272388,0.00565037177875638,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,OCO,69,82.264,INTERMEDIATE,39,False,normal,0.014290951192378998,0.0019676596857607365,0.033808182924985886,0.02696138434112072,0.004837993998080492,0.003879538970068097,Throttle,['Throttle'],driver_error_or_ers
2024,21,São Paulo Grand Prix,NOR,34,96.887,INTERMEDIATE,6,False,normal,0.01476085651665926,0.0026507428847253323,0.022431034594774246,0.030830437317490578,0.008704651147127151,0.009187423624098301,Brake,"['Speed', 'Throttle', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,HAM,11,91.858,INTERMEDIATE,11,False,normal,0.021343998610973358,0.007787203881889582,0.026332968845963478,0.03876093775033951,0.021200919523835182,0.012637958861887455,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,HAM,34,97.691,INTERMEDIATE,2,False,normal,0.013947111554443836,0.0013673321809619665,0.01733257994055748,0.040152620524168015,0.006208532955497503,0.004674467258155346,Brake,['Brake'],brake_system
2024,21,São Paulo Grand Prix,HAM,43,94.637,INTERMEDIATE,11,False,normal,0.01647496223449707,0.002407934982329607,0.02768200822174549,0.03745346888899803,0.006168121472001076,0.00866327341645956,Brake,"['Throttle', 'Brake', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,HAM,68,82.104,INTERMEDIATE,36,False,normal,0.015499131754040718,0.0029362207278609276,0.0114409439265728,0.05233582854270935,0.005672162864357233,0.005110492929816246,Brake,"['Speed', 'Brake']",brake_failure_decel
2024,21,São Paulo Grand Prix,BEA,4,92.155,INTERMEDIATE,4,False,normal,0.02340691350400448,0.012357310391962528,0.03596507012844086,0.037693604826927185,0.018524227663874626,0.012494363822042942,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
